user_id,last_buy_date,F,R,R_Score,F_Score,用户标签
650766,2017-12-03,8,0,5,4,价值用户
650779,2017-11-30,2,3,2,2,挽留用户
650798,2017-11-30,5,3,2,3,保持用户
650805,2017-11-28,2,5,1,2,挽留用户
650828,2017-12-02,7,1,4,4,价值用户
650895,2017-12-01,6,2,3,4,价值用户
650973,2017-11-28,1,5,1,1,挽留用户
651110,2017-11-27,1,6,1,1,挽留用户
651129,2017-11-29,1,4,2,1,挽留用户
651135,2017-11-27,5,6,1,3,保持用户
651138,2017-12-02,2,1,4,2,发展用户
651233,2017-12-03,2,0,5,2,发展用户
65126,2017-12-01,1,2,3,1,发展用户
651313,2017-12-01,4,2,3,3,价值用户
651372,2017-12-03,5,0,5,3,价值用户
651415,2017-12-01,3,2,3,3,价值用户
651440,2017-12-03,1,0,5,1,发展用户
651447,2017-11-29,1,4,2,1,挽留用户
651459,2017-11-30,6,3,2,4,保持用户
651466,2017-12-03,2,0,5,2,发展用户
651467,2017-12-03,4,0,5,3,价值用户
651503,2017-12-02,9,1,4,4,价值用户
651535,2017-12-02,2,1,4,2,发展用户
651539,2017-11-30,9,3,2,4,保持用户
651564,2017-11-25,1,8,1,1,挽留用户
651656,2017-12-02,1,1,4,1,发展用户
651696,2017-11-26,1,7,1,1,挽留用户
651719,2017-12-02,2,1,4,2,发展用户
651751,2017-12-01,8,2,3,4,价值用户
651765,2017-12-01,9,2,3,4,价值用户
65181,2017-12-03,3,0,5,3,价值用户
651832,2017-11-28,4,5,1,3,保持用户
651904,2017-12-03,4,0,5,3,价值用户
651932,2017-12-02,1,1,4,1,发展用户
651978,2017-12-01,3,2,3,3,价值用户
652051,2017-12-02,3,1,4,3,价值用户
652074,2017-12-03,4,0,5,3,价值用户
652091,2017-12-03,1,0,5,1,发展用户
652103,2017-11-30,1,3,2,1,挽留用户
652132,2017-12-02,5,1,4,3,价值用户
652149,2017-12-02,2,1,4,2,发展用户
652157,2017-12-03,4,0,5,3,价值用户
652168,2017-12-02,3,1,4,3,价值用户
652182,2017-11-26,1,7,1,1,挽留用户
652264,2017-11-27,1,6,1,1,挽留用户
6523,2017-11-29,3,4,2,3,保持用户
652329,2017-12-03,2,0,5,2,发展用户
652356,2017-11-30,1,3,2,1,挽留用户
652364,2017-11-28,5,5,1,3,保持用户
652387,2017-12-03,1,0,5,1,发展用户
652398,2017-12-03,1,0,5,1,发展用户
6524,2017-11-29,1,4,2,1,挽留用户
65240,2017-12-03,9,0,5,4,价值用户
652464,2017-12-03,2,0,5,2,发展用户
652479,2017-12-02,2,1,4,2,发展用户
652491,2017-12-02,1,1,4,1,发展用户
652505,2017-11-25,1,8,1,1,挽留用户
652516,2017-12-03,5,0,5,3,价值用户
652547,2017-12-03,2,0,5,2,发展用户
652568,2017-12-02,2,1,4,2,发展用户
652578,2017-12-02,2,1,4,2,发展用户
652599,2017-11-29,1,4,2,1,挽留用户
652603,2017-12-03,24,0,5,5,价值用户
652604,2017-12-03,4,0,5,3,价值用户
65264,2017-12-02,1,1,4,1,发展用户
652661,2017-12-02,2,1,4,2,发展用户
652672,2017-11-25,1,8,1,1,挽留用户
65269,2017-11-27,2,6,1,2,挽留用户
65270,2017-12-02,2,1,4,2,发展用户
652704,2017-11-30,5,3,2,3,保持用户
652727,2017-11-29,1,4,2,1,挽留用户
652732,2017-11-30,1,3,2,1,挽留用户
652775,2017-12-01,3,2,3,3,价值用户
65283,2017-12-02,7,1,4,4,价值用户
652851,2017-11-29,2,4,2,2,挽留用户
652867,2017-11-27,6,6,1,4,保持用户
652885,2017-11-30,4,3,2,3,保持用户
652888,2017-12-03,1,0,5,1,发展用户
652940,2017-11-29,1,4,2,1,挽留用户
652961,2017-12-02,7,1,4,4,价值用户
653030,2017-11-26,3,7,1,3,保持用户
653057,2017-11-28,1,5,1,1,挽留用户
653087,2017-12-01,2,2,3,2,发展用户
653108,2017-12-02,4,1,4,3,价值用户
653135,2017-12-01,2,2,3,2,发展用户
653166,2017-11-27,1,6,1,1,挽留用户
653185,2017-11-29,1,4,2,1,挽留用户
653227,2017-11-27,2,6,1,2,挽留用户
653323,2017-12-01,3,2,3,3,价值用户
653379,2017-11-30,1,3,2,1,挽留用户
653408,2017-12-03,4,0,5,3,价值用户
653432,2017-12-01,2,2,3,2,发展用户
653442,2017-11-29,1,4,2,1,挽留用户
653443,2017-12-03,5,0,5,3,价值用户
653446,2017-11-30,4,3,2,3,保持用户
653473,2017-12-01,1,2,3,1,发展用户
653485,2017-11-29,5,4,2,3,保持用户
653535,2017-11-29,2,4,2,2,挽留用户
653538,2017-12-01,1,2,3,1,发展用户
653588,2017-12-01,8,2,3,4,价值用户
653601,2017-12-02,2,1,4,2,发展用户
65364,2017-12-03,1,0,5,1,发展用户
653671,2017-12-01,3,2,3,3,价值用户
653687,2017-11-25,1,8,1,1,挽留用户
6537,2017-11-30,3,3,2,3,保持用户
653724,2017-11-26,1,7,1,1,挽留用户
653750,2017-11-25,1,8,1,1,挽留用户
653774,2017-12-02,5,1,4,3,价值用户
653775,2017-11-28,2,5,1,2,挽留用户
653818,2017-11-25,1,8,1,1,挽留用户
653822,2017-12-03,2,0,5,2,发展用户
653868,2017-12-02,1,1,4,1,发展用户
653916,2017-11-28,1,5,1,1,挽留用户
65392,2017-12-03,2,0,5,2,发展用户
65393,2017-11-30,3,3,2,3,保持用户
653961,2017-12-02,1,1,4,1,发展用户
653973,2017-12-02,10,1,4,4,价值用户
653989,2017-12-03,1,0,5,1,发展用户
654027,2017-11-30,3,3,2,3,保持用户
654056,2017-12-03,1,0,5,1,发展用户
654072,2017-12-03,9,0,5,4,价值用户
654091,2017-12-01,3,2,3,3,价值用户
654099,2017-11-26,1,7,1,1,挽留用户
65412,2017-11-29,2,4,2,2,挽留用户
654125,2017-11-30,3,3,2,3,保持用户
654137,2017-12-03,2,0,5,2,发展用户
654156,2017-12-03,9,0,5,4,价值用户
654163,2017-11-27,1,6,1,1,挽留用户
654168,2017-12-03,1,0,5,1,发展用户
654202,2017-12-03,2,0,5,2,发展用户
654217,2017-11-28,1,5,1,1,挽留用户
654242,2017-12-01,5,2,3,3,价值用户
65431,2017-11-27,1,6,1,1,挽留用户
654356,2017-11-30,3,3,2,3,保持用户
65437,2017-11-29,1,4,2,1,挽留用户
654419,2017-11-25,1,8,1,1,挽留用户
654449,2017-11-27,2,6,1,2,挽留用户
654458,2017-11-30,1,3,2,1,挽留用户
654468,2017-12-01,2,2,3,2,发展用户
654501,2017-11-27,2,6,1,2,挽留用户
654632,2017-12-02,1,1,4,1,发展用户
654638,2017-11-29,2,4,2,2,挽留用户
654661,2017-11-30,2,3,2,2,挽留用户
654706,2017-12-03,8,0,5,4,价值用户
654721,2017-12-02,1,1,4,1,发展用户
654726,2017-12-02,3,1,4,3,价值用户
654751,2017-11-26,1,7,1,1,挽留用户
654784,2017-12-01,3,2,3,3,价值用户
654789,2017-11-29,1,4,2,1,挽留用户
654804,2017-11-27,6,6,1,4,保持用户
654886,2017-12-03,2,0,5,2,发展用户
654895,2017-12-02,2,1,4,2,发展用户
654900,2017-12-01,1,2,3,1,发展用户
654924,2017-11-29,4,4,2,3,保持用户
654946,2017-11-28,3,5,1,3,保持用户
654990,2017-12-02,3,1,4,3,价值用户
655006,2017-12-03,2,0,5,2,发展用户
655008,2017-11-30,1,3,2,1,挽留用户
655009,2017-11-26,2,7,1,2,挽留用户
65501,2017-12-01,2,2,3,2,发展用户
655026,2017-12-03,4,0,5,3,价值用户
65504,2017-11-25,2,8,1,2,挽留用户
655057,2017-12-03,3,0,5,3,价值用户
655093,2017-12-03,1,0,5,1,发展用户
655095,2017-11-25,2,8,1,2,挽留用户
655127,2017-12-03,9,0,5,4,价值用户
655177,2017-12-02,3,1,4,3,价值用户
655181,2017-12-01,5,2,3,3,价值用户
655199,2017-12-01,1,2,3,1,发展用户
655200,2017-12-01,5,2,3,3,价值用户
655256,2017-11-27,1,6,1,1,挽留用户
655305,2017-12-02,3,1,4,3,价值用户
655339,2017-12-02,2,1,4,2,发展用户
655350,2017-12-02,13,1,4,5,价值用户
655374,2017-11-28,6,5,1,4,保持用户
655382,2017-12-02,6,1,4,4,价值用户
65540,2017-12-02,2,1,4,2,发展用户
655402,2017-12-03,1,0,5,1,发展用户
65542,2017-12-01,7,2,3,4,价值用户
655435,2017-12-02,1,1,4,1,发展用户
655603,2017-12-02,1,1,4,1,发展用户
65561,2017-11-28,1,5,1,1,挽留用户
655616,2017-11-28,2,5,1,2,挽留用户
655620,2017-12-02,3,1,4,3,价值用户
655624,2017-11-30,4,3,2,3,保持用户
655628,2017-11-27,1,6,1,1,挽留用户
655638,2017-12-02,1,1,4,1,发展用户
655651,2017-11-28,4,5,1,3,保持用户
655653,2017-12-03,18,0,5,5,价值用户
655672,2017-11-28,5,5,1,3,保持用户
655711,2017-11-27,4,6,1,3,保持用户
655712,2017-11-26,3,7,1,3,保持用户
655728,2017-11-28,1,5,1,1,挽留用户
655747,2017-12-03,2,0,5,2,发展用户
655753,2017-11-29,4,4,2,3,保持用户
655839,2017-11-26,2,7,1,2,挽留用户
65593,2017-12-03,5,0,5,3,价值用户
65599,2017-12-01,7,2,3,4,价值用户
656,2017-12-03,1,0,5,1,发展用户
656039,2017-12-01,1,2,3,1,发展用户
656076,2017-11-27,1,6,1,1,挽留用户
656096,2017-12-03,2,0,5,2,发展用户
656128,2017-11-26,1,7,1,1,挽留用户
656173,2017-12-03,4,0,5,3,价值用户
656174,2017-11-28,1,5,1,1,挽留用户
65621,2017-11-30,5,3,2,3,保持用户
656231,2017-12-03,10,0,5,4,价值用户
656245,2017-12-01,2,2,3,2,发展用户
656272,2017-12-02,1,1,4,1,发展用户
656291,2017-11-28,1,5,1,1,挽留用户
656292,2017-11-29,2,4,2,2,挽留用户
656313,2017-12-02,5,1,4,3,价值用户
656364,2017-12-02,2,1,4,2,发展用户
65638,2017-11-29,1,4,2,1,挽留用户
656418,2017-12-03,3,0,5,3,价值用户
656462,2017-12-02,1,1,4,1,发展用户
656489,2017-11-29,11,4,2,5,保持用户
656507,2017-11-29,2,4,2,2,挽留用户
656515,2017-11-29,1,4,2,1,挽留用户
656570,2017-12-02,7,1,4,4,价值用户
656632,2017-11-29,2,4,2,2,挽留用户
656660,2017-12-02,3,1,4,3,价值用户
65669,2017-11-30,2,3,2,2,挽留用户
656691,2017-12-02,2,1,4,2,发展用户
6567,2017-12-03,5,0,5,3,价值用户
656706,2017-12-03,1,0,5,1,发展用户
656766,2017-11-27,1,6,1,1,挽留用户
656776,2017-11-29,1,4,2,1,挽留用户
656780,2017-11-29,1,4,2,1,挽留用户
65679,2017-12-02,1,1,4,1,发展用户
656860,2017-11-30,1,3,2,1,挽留用户
65688,2017-12-02,1,1,4,1,发展用户
656910,2017-11-29,1,4,2,1,挽留用户
657035,2017-12-02,3,1,4,3,价值用户
657039,2017-11-27,2,6,1,2,挽留用户
657073,2017-12-03,1,0,5,1,发展用户
657081,2017-12-01,3,2,3,3,价值用户
657086,2017-12-01,4,2,3,3,价值用户
657101,2017-11-26,1,7,1,1,挽留用户
65714,2017-11-30,4,3,2,3,保持用户
657220,2017-11-28,1,5,1,1,挽留用户
657222,2017-11-27,2,6,1,2,挽留用户
657259,2017-12-03,6,0,5,4,价值用户
657278,2017-11-29,8,4,2,4,保持用户
657297,2017-12-03,8,0,5,4,价值用户
657314,2017-12-03,18,0,5,5,价值用户
657321,2017-12-03,10,0,5,4,价值用户
657402,2017-12-03,5,0,5,3,价值用户
657433,2017-12-02,1,1,4,1,发展用户
65748,2017-11-27,1,6,1,1,挽留用户
657485,2017-12-02,2,1,4,2,发展用户
657509,2017-12-02,2,1,4,2,发展用户
657522,2017-12-03,3,0,5,3,价值用户
657553,2017-12-03,2,0,5,2,发展用户
657562,2017-12-01,7,2,3,4,价值用户
657564,2017-12-03,1,0,5,1,发展用户
657595,2017-12-03,2,0,5,2,发展用户
657609,2017-12-03,1,0,5,1,发展用户
657625,2017-12-03,3,0,5,3,价值用户
657658,2017-11-29,1,4,2,1,挽留用户
657663,2017-12-01,2,2,3,2,发展用户
657693,2017-12-03,7,0,5,4,价值用户
657714,2017-12-02,1,1,4,1,发展用户
657748,2017-12-02,2,1,4,2,发展用户
657794,2017-12-01,1,2,3,1,发展用户
657802,2017-11-29,1,4,2,1,挽留用户
657815,2017-12-03,2,0,5,2,发展用户
657816,2017-12-01,3,2,3,3,价值用户
657841,2017-11-30,4,3,2,3,保持用户
657874,2017-11-27,1,6,1,1,挽留用户
657889,2017-12-02,6,1,4,4,价值用户
65789,2017-11-30,3,3,2,3,保持用户
657919,2017-12-02,1,1,4,1,发展用户
658066,2017-12-02,2,1,4,2,发展用户
658091,2017-12-03,1,0,5,1,发展用户
658106,2017-12-03,1,0,5,1,发展用户
658132,2017-11-29,2,4,2,2,挽留用户
658134,2017-12-03,2,0,5,2,发展用户
658146,2017-11-30,3,3,2,3,保持用户
658148,2017-11-28,1,5,1,1,挽留用户
658172,2017-11-30,6,3,2,4,保持用户
658240,2017-12-01,5,2,3,3,价值用户
658281,2017-11-29,3,4,2,3,保持用户
658341,2017-11-29,1,4,2,1,挽留用户
65836,2017-11-28,5,5,1,3,保持用户
658371,2017-12-03,2,0,5,2,发展用户
658373,2017-12-03,2,0,5,2,发展用户
658453,2017-12-01,1,2,3,1,发展用户
658480,2017-11-30,1,3,2,1,挽留用户
658545,2017-11-27,2,6,1,2,挽留用户
658564,2017-12-03,3,0,5,3,价值用户
658583,2017-12-02,2,1,4,2,发展用户
658591,2017-11-26,1,7,1,1,挽留用户
658611,2017-11-30,2,3,2,2,挽留用户
658634,2017-11-26,1,7,1,1,挽留用户
65864,2017-11-30,5,3,2,3,保持用户
6587,2017-11-25,1,8,1,1,挽留用户
658715,2017-12-02,6,1,4,4,价值用户
658721,2017-12-01,4,2,3,3,价值用户
65877,2017-11-28,1,5,1,1,挽留用户
658793,2017-11-29,4,4,2,3,保持用户
658803,2017-11-30,2,3,2,2,挽留用户
658819,2017-11-25,1,8,1,1,挽留用户
658849,2017-12-01,2,2,3,2,发展用户
658854,2017-12-03,4,0,5,3,价值用户
65886,2017-11-27,2,6,1,2,挽留用户
658877,2017-12-01,5,2,3,3,价值用户
658888,2017-12-02,4,1,4,3,价值用户
65891,2017-11-25,1,8,1,1,挽留用户
658914,2017-12-02,2,1,4,2,发展用户
658917,2017-12-03,2,0,5,2,发展用户
65894,2017-11-30,1,3,2,1,挽留用户
659045,2017-12-01,3,2,3,3,价值用户
659046,2017-11-27,2,6,1,2,挽留用户
659050,2017-11-29,2,4,2,2,挽留用户
659104,2017-11-26,1,7,1,1,挽留用户
659138,2017-12-03,1,0,5,1,发展用户
659152,2017-11-30,2,3,2,2,挽留用户
659174,2017-11-28,2,5,1,2,挽留用户
659180,2017-12-02,4,1,4,3,价值用户
659188,2017-12-03,2,0,5,2,发展用户
659208,2017-11-26,1,7,1,1,挽留用户
659219,2017-11-30,7,3,2,4,保持用户
659273,2017-12-03,2,0,5,2,发展用户
659296,2017-12-02,6,1,4,4,价值用户
659356,2017-12-02,2,1,4,2,发展用户
659388,2017-12-03,11,0,5,5,价值用户
659427,2017-11-26,2,7,1,2,挽留用户
659432,2017-12-02,6,1,4,4,价值用户
659510,2017-11-30,3,3,2,3,保持用户
65959,2017-12-02,1,1,4,1,发展用户
659662,2017-11-29,1,4,2,1,挽留用户
659672,2017-12-02,1,1,4,1,发展用户
65968,2017-11-29,5,4,2,3,保持用户
65970,2017-12-03,2,0,5,2,发展用户
659724,2017-11-28,1,5,1,1,挽留用户
659726,2017-11-30,2,3,2,2,挽留用户
659731,2017-12-03,3,0,5,3,价值用户
659743,2017-11-29,1,4,2,1,挽留用户
659763,2017-12-03,1,0,5,1,发展用户
659767,2017-12-03,3,0,5,3,价值用户
659780,2017-11-27,1,6,1,1,挽留用户
65982,2017-12-02,5,1,4,3,价值用户
659856,2017-11-28,1,5,1,1,挽留用户
659870,2017-12-03,3,0,5,3,价值用户
659884,2017-12-03,4,0,5,3,价值用户
659932,2017-11-25,1,8,1,1,挽留用户
659941,2017-11-30,1,3,2,1,挽留用户
659951,2017-12-03,8,0,5,4,价值用户
659961,2017-11-30,1,3,2,1,挽留用户
659995,2017-11-28,2,5,1,2,挽留用户
660041,2017-12-02,3,1,4,3,价值用户
660051,2017-12-03,4,0,5,3,价值用户
660069,2017-11-26,2,7,1,2,挽留用户
66008,2017-12-03,2,0,5,2,发展用户
660083,2017-12-03,3,0,5,3,价值用户
6601,2017-12-03,4,0,5,3,价值用户
660109,2017-11-26,1,7,1,1,挽留用户
660129,2017-12-03,1,0,5,1,发展用户
660189,2017-12-01,4,2,3,3,价值用户
660192,2017-11-27,1,6,1,1,挽留用户
660202,2017-11-26,6,7,1,4,保持用户
660250,2017-12-02,3,1,4,3,价值用户
660297,2017-12-02,2,1,4,2,发展用户
660370,2017-11-25,2,8,1,2,挽留用户
660392,2017-12-02,1,1,4,1,发展用户
66044,2017-11-30,1,3,2,1,挽留用户
660508,2017-11-27,1,6,1,1,挽留用户
660509,2017-12-03,1,0,5,1,发展用户
660521,2017-12-02,1,1,4,1,发展用户
660526,2017-12-01,1,2,3,1,发展用户
660528,2017-11-28,7,5,1,4,保持用户
660540,2017-12-01,2,2,3,2,发展用户
660546,2017-12-01,1,2,3,1,发展用户
660588,2017-11-27,2,6,1,2,挽留用户
660615,2017-12-03,1,0,5,1,发展用户
660623,2017-12-03,3,0,5,3,价值用户
66082,2017-12-02,1,1,4,1,发展用户
660839,2017-11-26,1,7,1,1,挽留用户
660865,2017-11-30,3,3,2,3,保持用户
660879,2017-12-01,4,2,3,3,价值用户
660904,2017-11-29,1,4,2,1,挽留用户
661062,2017-11-29,1,4,2,1,挽留用户
661124,2017-11-28,5,5,1,3,保持用户
661226,2017-11-27,2,6,1,2,挽留用户
661264,2017-11-29,1,4,2,1,挽留用户
661321,2017-11-29,5,4,2,3,保持用户
661322,2017-11-27,1,6,1,1,挽留用户
661349,2017-12-03,10,0,5,4,价值用户
661358,2017-11-27,1,6,1,1,挽留用户
661362,2017-12-02,5,1,4,3,价值用户
661369,2017-11-29,5,4,2,3,保持用户
66137,2017-11-30,2,3,2,2,挽留用户
661406,2017-11-27,2,6,1,2,挽留用户
661479,2017-12-02,7,1,4,4,价值用户
661497,2017-11-30,3,3,2,3,保持用户
661504,2017-12-01,3,2,3,3,价值用户
66151,2017-12-01,3,2,3,3,价值用户
661526,2017-11-26,3,7,1,3,保持用户
661619,2017-12-03,4,0,5,3,价值用户
661626,2017-12-01,2,2,3,2,发展用户
661697,2017-11-28,4,5,1,3,保持用户
661731,2017-12-01,2,2,3,2,发展用户
661746,2017-11-25,1,8,1,1,挽留用户
661838,2017-11-30,2,3,2,2,挽留用户
661842,2017-11-30,1,3,2,1,挽留用户
661857,2017-12-02,4,1,4,3,价值用户
661862,2017-11-25,1,8,1,1,挽留用户
661871,2017-11-27,1,6,1,1,挽留用户
661878,2017-11-27,1,6,1,1,挽留用户
661904,2017-12-03,2,0,5,2,发展用户
66193,2017-12-02,1,1,4,1,发展用户
661969,2017-12-02,8,1,4,4,价值用户
662004,2017-12-03,7,0,5,4,价值用户
662005,2017-12-03,4,0,5,3,价值用户
662090,2017-11-28,1,5,1,1,挽留用户
6621,2017-12-03,1,0,5,1,发展用户
66213,2017-11-28,4,5,1,3,保持用户
662147,2017-11-26,1,7,1,1,挽留用户
662153,2017-12-03,3,0,5,3,价值用户
662194,2017-11-29,2,4,2,2,挽留用户
6622,2017-12-03,6,0,5,4,价值用户
662220,2017-12-03,2,0,5,2,发展用户
662283,2017-12-03,14,0,5,5,价值用户
662289,2017-11-29,2,4,2,2,挽留用户
66243,2017-11-27,1,6,1,1,挽留用户
662482,2017-12-03,2,0,5,2,发展用户
662507,2017-12-02,2,1,4,2,发展用户
662516,2017-12-02,3,1,4,3,价值用户
662519,2017-11-27,2,6,1,2,挽留用户
662555,2017-11-30,2,3,2,2,挽留用户
66257,2017-11-26,3,7,1,3,保持用户
66264,2017-12-03,1,0,5,1,发展用户
662689,2017-11-27,2,6,1,2,挽留用户
662763,2017-11-25,1,8,1,1,挽留用户
662804,2017-11-30,2,3,2,2,挽留用户
662810,2017-11-29,7,4,2,4,保持用户
662813,2017-11-30,2,3,2,2,挽留用户
662814,2017-11-29,2,4,2,2,挽留用户
662828,2017-12-01,4,2,3,3,价值用户
662897,2017-11-29,3,4,2,3,保持用户
6629,2017-11-25,1,8,1,1,挽留用户
662917,2017-11-30,2,3,2,2,挽留用户
662923,2017-11-30,3,3,2,3,保持用户
662971,2017-12-03,2,0,5,2,发展用户
662972,2017-12-03,3,0,5,3,价值用户
662982,2017-11-30,5,3,2,3,保持用户
662994,2017-12-03,5,0,5,3,价值用户
663007,2017-12-03,3,0,5,3,价值用户
663020,2017-12-01,1,2,3,1,发展用户
663027,2017-11-29,3,4,2,3,保持用户
663056,2017-11-28,2,5,1,2,挽留用户
663078,2017-12-02,4,1,4,3,价值用户
663081,2017-11-30,3,3,2,3,保持用户
663217,2017-11-26,2,7,1,2,挽留用户
663250,2017-12-03,1,0,5,1,发展用户
663253,2017-11-26,1,7,1,1,挽留用户
663269,2017-12-02,10,1,4,4,价值用户
6633,2017-12-03,2,0,5,2,发展用户
663334,2017-11-30,3,3,2,3,保持用户
663357,2017-11-29,3,4,2,3,保持用户
663391,2017-11-27,1,6,1,1,挽留用户
6634,2017-11-27,5,6,1,3,保持用户
663411,2017-11-27,2,6,1,2,挽留用户
663413,2017-11-27,1,6,1,1,挽留用户
663423,2017-11-28,2,5,1,2,挽留用户
663458,2017-11-28,3,5,1,3,保持用户
663547,2017-11-26,2,7,1,2,挽留用户
663553,2017-12-02,1,1,4,1,发展用户
663580,2017-12-02,1,1,4,1,发展用户
663594,2017-12-01,1,2,3,1,发展用户
66363,2017-12-02,1,1,4,1,发展用户
663634,2017-11-30,2,3,2,2,挽留用户
663665,2017-11-30,8,3,2,4,保持用户
663691,2017-12-03,10,0,5,4,价值用户
663702,2017-12-01,12,2,3,5,价值用户
663750,2017-12-01,1,2,3,1,发展用户
663761,2017-11-25,1,8,1,1,挽留用户
663792,2017-12-03,3,0,5,3,价值用户
663856,2017-12-03,2,0,5,2,发展用户
663898,2017-12-03,2,0,5,2,发展用户
66390,2017-12-03,2,0,5,2,发展用户
663951,2017-11-30,2,3,2,2,挽留用户
663965,2017-12-02,1,1,4,1,发展用户
664026,2017-12-02,2,1,4,2,发展用户
664062,2017-12-03,5,0,5,3,价值用户
66407,2017-11-29,5,4,2,3,保持用户
664095,2017-12-03,1,0,5,1,发展用户
664113,2017-11-28,1,5,1,1,挽留用户
664115,2017-11-25,1,8,1,1,挽留用户
664128,2017-12-02,1,1,4,1,发展用户
664184,2017-11-30,2,3,2,2,挽留用户
664237,2017-12-02,1,1,4,1,发展用户
66424,2017-12-01,2,2,3,2,发展用户
664258,2017-11-28,1,5,1,1,挽留用户
664274,2017-12-03,13,0,5,5,价值用户
664329,2017-11-28,1,5,1,1,挽留用户
664330,2017-11-26,1,7,1,1,挽留用户
664347,2017-12-03,4,0,5,3,价值用户
664398,2017-11-29,2,4,2,2,挽留用户
664409,2017-12-03,11,0,5,5,价值用户
664428,2017-11-26,1,7,1,1,挽留用户
664430,2017-12-03,2,0,5,2,发展用户
664440,2017-12-02,3,1,4,3,价值用户
664462,2017-12-01,1,2,3,1,发展用户
664466,2017-11-27,1,6,1,1,挽留用户
664517,2017-11-30,8,3,2,4,保持用户
664533,2017-11-25,1,8,1,1,挽留用户
664535,2017-11-28,1,5,1,1,挽留用户
664564,2017-11-29,2,4,2,2,挽留用户
664569,2017-12-02,2,1,4,2,发展用户
664574,2017-12-02,4,1,4,3,价值用户
664582,2017-12-03,1,0,5,1,发展用户
66460,2017-11-26,1,7,1,1,挽留用户
664609,2017-11-29,8,4,2,4,保持用户
664627,2017-11-29,1,4,2,1,挽留用户
664695,2017-11-27,1,6,1,1,挽留用户
664808,2017-12-02,1,1,4,1,发展用户
664849,2017-12-02,3,1,4,3,价值用户
664922,2017-12-01,5,2,3,3,价值用户
664925,2017-12-01,1,2,3,1,发展用户
664952,2017-11-25,1,8,1,1,挽留用户
664988,2017-11-28,1,5,1,1,挽留用户
665033,2017-11-30,1,3,2,1,挽留用户
66505,2017-11-28,3,5,1,3,保持用户
665066,2017-12-01,2,2,3,2,发展用户
665107,2017-12-02,2,1,4,2,发展用户
665111,2017-12-02,4,1,4,3,价值用户
665190,2017-12-03,4,0,5,3,价值用户
665245,2017-12-03,1,0,5,1,发展用户
665270,2017-11-29,6,4,2,4,保持用户
665272,2017-11-30,1,3,2,1,挽留用户
665285,2017-11-30,1,3,2,1,挽留用户
665291,2017-11-27,2,6,1,2,挽留用户
665308,2017-12-03,3,0,5,3,价值用户
665334,2017-11-30,2,3,2,2,挽留用户
66537,2017-11-25,1,8,1,1,挽留用户
665380,2017-11-29,1,4,2,1,挽留用户
665418,2017-11-30,6,3,2,4,保持用户
665423,2017-12-02,1,1,4,1,发展用户
66554,2017-12-01,3,2,3,3,价值用户
665630,2017-11-28,1,5,1,1,挽留用户
665644,2017-11-30,1,3,2,1,挽留用户
665695,2017-12-03,3,0,5,3,价值用户
665743,2017-12-02,1,1,4,1,发展用户
665753,2017-12-03,13,0,5,5,价值用户
665826,2017-11-28,1,5,1,1,挽留用户
665828,2017-11-26,3,7,1,3,保持用户
665842,2017-11-30,3,3,2,3,保持用户
665866,2017-12-01,1,2,3,1,发展用户
66587,2017-12-03,4,0,5,3,价值用户
665892,2017-12-03,3,0,5,3,价值用户
66593,2017-12-02,1,1,4,1,发展用户
665932,2017-11-28,1,5,1,1,挽留用户
666010,2017-11-28,2,5,1,2,挽留用户
666026,2017-11-25,1,8,1,1,挽留用户
666043,2017-11-29,1,4,2,1,挽留用户
666136,2017-11-30,3,3,2,3,保持用户
